,author,text,Post ID,likes_count,replies_count,replies,media_count,media,location,geolocation,creation_time,last_scraped_time,geolocation_dict,lat,lng,location_name,replies_list,num_replies,user_by_comment,content_by_comment,likes_by_comment
221,,,CghY7K2jp6H,,0,,,[],,{},,2024-10-23T13:26:50Z,{},,,,[],0,[],[],[]
222,dreamtraveler247_2,#Monkeypox #MonkeypoxVirus #MonkeypoxIsAirborne #MonkeypoxIsContagious #LongCovid #CovidIsNotOver #WearAMask #CovidIsAirborne #AirborneVirus #Virus #pandemic #ThePandemicIsNotOver #BA5 #Covid #mutatingvirus #highlycontagious #contagious #WearAMaskSaveLives #N95 #N95facemask #faceshield,CghsVLgAkfN,4,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296279938_107058615360803_5066584487109158486_n.jpg?stp=cp6_dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTI1eDE0MDguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=yJYdhrV6IBQQ7kNvgG9SoDQ&_nc_gid=7499552fad1245249fbd97185dbde8d0&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc4NzQwNTI1MjI0OTU0OQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDyBn-5m7yKk3upP9EIRscrfXQb2NlVhFZt1-SAI6CZPA&oe=671EA77D&_nc_sid=10d13b', 'description': 'Photo by Dreamtraveler247_2 on July 27, 2022.', 'duration': None}]",,{},2022-07-27T18:52:24.000Z,2024-10-23T05:09:40Z,{},,,,[],0,[],[],[]
223,,,CghbYViJ442,,0,,,[],,{},,2024-10-23T13:43:32Z,{},,,,[],0,[],[],[]
224,,,CgiKJ7bFSUg,,0,[],0.0,[],,{},,2024-10-23T01:36:42Z,{},,,,[],0,[],[],[]
225,empressdivine007,Anything to keep from saying it's the vaccines. #thematrix #everythingisalie #plandemic #covid_19 #covidvacccine #entertainers #politics #nwo #nasa #theworldisastage #pandemic #everythingisalie #wakeup #symbolism #muvariant #deltavariant #omicronvariant #deltacron #mandates #truther #russia #ukraine #war #monkeypox #endtimes,CghsxQ9OAzu,2,0,"[""superspidermite\n 116w\nWtf hopefully tax dollars didn't go to these experts who came to these reasons\n1 like\nReply""]",2.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296085356_358359573144140_945568137609532356_n.webp?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4NjAyLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=2lXdMKcPJssQ7kNvgHqbRnP&_nc_gid=d57e1e56edbc4058adecfdc38daa4717&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc4OTMzMDk3ODM3MjUwMw%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDadV5YGF-qGVJkP4WZkPNbrf_p_GpUoKuwHD2CP7qrGA&oe=671ED385&_nc_sid=10d13b', 'description': 'Photo by @empressdivine007 on July 27, 2022.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296098541_203378835347487_6107631710027676908_n.webp?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi42MTl4NTE4LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=IPSqVKP31tIQ7kNvgEhZ4as&_nc_gid=d57e1e56edbc4058adecfdc38daa4717&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc4OTMzMDk5NTAwNzcwNA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBUPOA2hkPBVoyqxkIbGuxymRMdh9Pjp5lsXoQiX7NEog&oe=671EA41F&_nc_sid=10d13b', 'description': 'Photo by @empressdivine007 on July 27, 2022.', 'duration': None}]",,{},2022-07-27T18:56:14.000Z,2024-10-23T05:26:51Z,{},,,,"[""superspidermite\n 116w\nWtf hopefully tax dollars didn't go to these experts who came to these reasons\n1 like\nReply""]",1,['superspidermite'],"[""Wtf hopefully tax dollars didn't go to these experts who came to these reasons""]",['1']
226,dreamtraveler247_2,#Monkeypox #MonkeypoxVirus #MonkeypoxIsAirborne #MonkeypoxIsContagious #LongCovid #CovidIsNotOver #WearAMask #CovidIsAirborne #AirborneVirus #Virus #pandemic #ThePandemicIsNotOver #BA5 #Covid #mutatingvirus #highlycontagious #contagious #WearAMaskSaveLives #N95 #N95facemask #faceshield,CghsOMXAqC-,8,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295752389_759839855231337_5772002412242077918_n.jpg?stp=cp6_dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDk3eDExNjEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=QgOWwvhtO1sQ7kNvgGEDSXn&_nc_gid=36081fe7321945d0b46a7bff20c354b3&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc4NjkyNTEzODY4MjA0Ng%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBfidzWEGIus1JfvndFP9UFytmms-RVBj8xVDFqaseVvQ&oe=671ECA4C&_nc_sid=10d13b', 'description': 'Photo by Dreamtraveler247_2 on July 27, 2022.', 'duration': None}]",,{},2022-07-27T18:51:28.000Z,2024-10-23T05:31:47Z,{},,,,[],0,[],[],[]
227,dr.amylouise,"MONKEYPOX: what do I need to know?

Monkeypox is caused by a virus that is part of the poxviruses family which causes zoonotic disease (from animals) that can ‘jump’ to humans. This virus family is also responsible for smallpox (eradicated by vaccination), molluscum contagiosum, + others.

Monkeypox is spread by any direct contact (not only sexual) with someone who has it, + anyone can get it.

Why worry?
“Rash” and “flu-like symptoms” don’t sound so bad. However, the monkeypox rash is often painful. Lesions are firm or rubbery, round, have a dip in the middle, tend to be red around the circumference, + contain vesicular fluid. They can open or crust over + take a long time to heal (2-4 weeks: contagious until scabs fall off), often leaving scars. Monkeypox can also complicate + cause sepsis, bronchopneumonia, corneal infection, etc.

What do I need to know and do?

- Be aware of it
- If you have a rash, see your doctor so they can decide if it is monkeypox or another rash, and if you warrant lab testing
-Avoid direct contact with others while you are infected
- High risk groups (E.g. MSM, immune compromised, pregnant etc) can be vaccinated to limit spread and disease progression. HOWEVER, this is not available everywhere.
- Treatment is mainly supportive (treat pain, fever, etc). Antivirals like brincidofovir are not widely available and don’t have the best data, but can be tried in certain cases if warranted.

I know it may feel like it is just “one thing after another,” but this is the world we live in. Outbreaks are going to become even more common as a result of environmental exploitation, unsustainable agricultural practices, trade and migration, etc. We must remain aware and do our best to comply with outbreak containing measures informed by science.",CgaDvYYKCAs,384,0,"['dr.amylouise\n 116w\n#pheic #monkeypox #virus #womeninmedicine #publichealth #doctorsofinstagram\nReply', 'esridapretorius\n 117w\n@jakesp09\nReply\nView all 1 replies', 'kiaraalr\n 117w\nThank you for sharing science based, helpful information as always 🌟\n1 like\nReply\nView all 1 replies', 'traceylaub\n 117w\nSo helpful as always! 👏\n1 like\nReply\nView all 1 replies', 'lady_glass8\n 117w\n@itsrachelspeaking\nReply', 'leite1958\n 117w\nThanks Amy for this valuable info. Big hug\n1 like\nReply\nView all 1 replies', 'obspastakitchen\n 117w\nThanks for the update @dr.amylouise\n1 like\nReply\nView all 1 replies', 'cecilia_bianca_bloem\n 117w\nThanks, I hope this inspires our species to stop unsustainable agricultural practices and start respecting nature\n1 like\nReply', 'lauraouthet\n 117w\nThanks for this\n1 like\nReply\nView all 1 replies', 'wowwinter\n 117w\nGreat update. Thank you 👏\n1 like\nReply\nView all 1 replies', 'dranesumbizvo\n 117w\nSuch a useful post 🙏🏾👌🏾\n2 likes\nReply\nView all 1 replies', 'talya_davis\n 117w\nThank you for this\n2 likes\nReply\nView all 1 replies']",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295436739_1251591565602105_7281597223056823276_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzQ0eDE2NzMuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=1imcV5VebFEQ7kNvgFqQrwp&_nc_gid=8ac5d0d911a34fc7851d6047f408e325&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4OTYzODU2MTA0MTYyMTAzNg%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYCDBYimAnko-tVJLJh9F5HHrui8VnY-mAyb26cpFy8GuA&oe=671E3D00&_nc_sid=10d13b', 'description': 'Photo by Dr Amy L Collyer, MBChB on July 24, 2022.', 'duration': None}]",,{},2024-06-18T10:03:21.000Z,2024-10-22T22:07:58Z,{},,,,"['dr.amylouise\n 116w\n#pheic #monkeypox #virus #womeninmedicine #publichealth #doctorsofinstagram\nReply', 'esridapretorius\n 117w\n@jakesp09\nReply\nView all 1 replies', 'kiaraalr\n 117w\nThank you for sharing science based, helpful information as always 🌟\n1 like\nReply\nView all 1 replies', 'traceylaub\n 117w\nSo helpful as always! 👏\n1 like\nReply\nView all 1 replies', 'lady_glass8\n 117w\n@itsrachelspeaking\nReply', 'leite1958\n 117w\nThanks Amy for this valuable info. Big hug\n1 like\nReply\nView all 1 replies', 'obspastakitchen\n 117w\nThanks for the update @dr.amylouise\n1 like\nReply\nView all 1 replies', 'cecilia_bianca_bloem\n 117w\nThanks, I hope this inspires our species to stop unsustainable agricultural practices and start respecting nature\n1 like\nReply', 'lauraouthet\n 117w\nThanks for this\n1 like\nReply\nView all 1 replies', 'wowwinter\n 117w\nGreat update. Thank you 👏\n1 like\nReply\nView all 1 replies', 'dranesumbizvo\n 117w\nSuch a useful post 🙏🏾👌🏾\n2 likes\nReply\nView all 1 replies', 'talya_davis\n 117w\nThank you for this\n2 likes\nReply\nView all 1 replies']",12,"['dr.amylouise', 'esridapretorius', 'kiaraalr', 'traceylaub', 'lady_glass8', 'leite1958', 'obspastakitchen', 'cecilia_bianca_bloem', 'lauraouthet', 'wowwinter', 'dranesumbizvo', 'talya_davis']","['#pheic #monkeypox #virus #womeninmedicine #publichealth #doctorsofinstagram', '@jakesp09', 'Thank you for sharing science based, helpful information as always 🌟', 'So helpful as always! 👏', '@itsrachelspeaking', 'Thanks Amy for this valuable info. Big hug', 'Thanks for the update @dr.amylouise', 'Thanks, I hope this inspires our species to stop unsustainable agricultural practices and start respecting nature', 'Thanks for this', 'Great update. Thank you 👏', 'Such a useful post 🙏🏾👌🏾', 'Thank you for this']","[0, 0, '1', '1', 0, '1', '1', '1', '1', '1', '2', '2']"
228,truth_bomber76,#monkeypox #midterms #politics #biden #farce #usa #government #trump,Cgh4oBYuU13,6,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295992679_430770825628002_7941440215852475343_n.webp?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDExNDIuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=cUqg-kei-aQQ7kNvgEPFBMP&_nc_gid=b1ed7f753d884594beb90a030954e00f&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg0MTQ3NjYyMDc5OTM1MQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYC9x7BQeFOk0hzEFTiF_Mr5N2HxEwJBqif30jiVfnaTDA&oe=671E9158&_nc_sid=10d13b', 'description': 'Photo by John Killavict on July 27, 2022.', 'duration': None}]",,{},2022-07-27T20:39:50.000Z,2024-10-23T03:12:27Z,{},,,,[],0,[],[],[]
229,countyofventura,"Ventura County Public Health (VCPH) officials are investigating the first documented case of Monkeypox in Ventura County, however the risk to general public is still considered low.

VCPH received a confirmed case of Monkeypox virus infection in an adult earlier yesterday morning after testing was completed at a local lab.

VCPH is conducting contact tracing with the patient to identify anyone who may be at risk due to direct close contact with the patient while infectious. People with direct close contact are being asked to watch for symptoms of illness.

If you develop a suspicious rash or were in contact with someone who has tested positive for Monkeypox, reach out to a health care provider right away for further guidance and for testing, as early recognition and testing can help prevent further transmission. Read more at news.ventura.org #monkeypox #knowthesigns #venturacounty @vchca
—
Los oficiales de Salud Pública del Condado de Ventura (VCPH, por sus siglas en inglés) están investigando el primer caso documentado de la viruela del mono en el condado de Ventura; sin embargo, el riesgo para el público en general todavía se considera bajo.

VCPH recibió un caso confirmado de la viruela del mono en un adulto ayer en la mañana, después de que se completaran las pruebas en un laboratorio local.

VCPH está realizando un rastreo de contactos con el paciente para identificar a cualquier persona que pueda estar en riesgo debido al contacto cercano con el paciente mientras estaba infeccioso. Se les pide a las personas que fueron un contacto cercano que estén atentos a los síntomas de la enfermedad.

Si desarrolla un sarpullido sospechoso o estuvo en contacto con alguien que dio positivo en la prueba de la viruela del monocomuníquese con un proveedor de atención médica de inmediato, ya que el reconocimiento y las pruebas tempranas pueden ayudar a prevenir una mayor transmisión. Obtenga más información en news.ventura.org/es.",CgW8QCTr6D1,567,0,"['mcerlane20\n 117w\nSeriously STOP with the fear mongering….who@ever runs this page tell your authorities the people of the county as well as elsewhere are DONE with the BS. I smell another election that needs a new “pandemic” ….\n1 like\nReply', 'imelbel\n 117w\n15 days to flatten the curve 🤪🤪🤪\n3 likes\nReply', 'camthemaneron\n 117w\nYou should prob shut down our businesses to flatten the curve!\n4 likes\nReply', 'pianokeys86\n 117w\nHere we go 🙄🙄🙄🙄🤡🤡🤡🤡🤡\n6 likes\nReply', 'mo3niquee\n 117w\nSounding like an STD\nReply', 'ricky6765e\n 117w\nshovel this crap and the future testing vaccine up yours....NO MORE CONTROL for political gain.\n4 likes\nReply', 'jonvincent1029\n 117w\nEveryone just go to the 3rd and 4th slides. It’s basically an STD. No lockdowns necessary.\n6 likes\nReply\nView all 1 replies', 'bajarambo1\n 117w\n😂😂😂 who cares\n1 like\nReply', 'marina_214\n 117w\nSounds like chicken pox\n1 like\nReply', 'evelynmrqz\n 117w\nwhy is everyone mad under the comments looking the same.. 👱🏻\u200d♀️👱🏻\u200d♂️\n7 likes\nReply\nView all 1 replies', 'mrbueno\n 117w\nHere we go again 🤡\n16 likes\nReply\nView all 1 replies', 'dmaynard2\n 117w\nMore bullshit\n3 likes\nReply']",10.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295100228_2134652306714522_8588282683956297644_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEzOTguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=9CWw9xmiMtwQ7kNvgGqaNHr&_nc_gid=7e3ff358e2534f909b4c941dd2564367&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4ODc2MTE5MDAxMzM3MzM0Ng%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYANdRO4kqQxgoaTve2oCTRwqcfIk5WOq4WiEjN72BThIQ&oe=671E6B2D&_nc_sid=10d13b', 'description': 'Photo shared by County of Ventura on July 23, 2022 tagging @vchca.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295063539_181698864274549_7196727235944241634_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=q16FUnVSsLMQ7kNvgE_2km6&_nc_gid=7e3ff358e2534f909b4c941dd2564367&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4ODc2MTE5MDAxMzQ2ODQwMA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDbOEDURNWqco3lOFLkZkcFzUGVBdxPvKVLvqMARCdo7g&oe=671E39B4&_nc_sid=10d13b', 'description': 'Photo by County of Ventura on July 23, 2022.', 'duration': None}]",,{},2022-07-23T14:39:52.000Z,2024-10-22T21:53:04Z,{},,,,"['mcerlane20\n 117w\nSeriously STOP with the fear mongering….who@ever runs this page tell your authorities the people of the county as well as elsewhere are DONE with the BS. I smell another election that needs a new “pandemic” ….\n1 like\nReply', 'imelbel\n 117w\n15 days to flatten the curve 🤪🤪🤪\n3 likes\nReply', 'camthemaneron\n 117w\nYou should prob shut down our businesses to flatten the curve!\n4 likes\nReply', 'pianokeys86\n 117w\nHere we go 🙄🙄🙄🙄🤡🤡🤡🤡🤡\n6 likes\nReply', 'mo3niquee\n 117w\nSounding like an STD\nReply', 'ricky6765e\n 117w\nshovel this crap and the future testing vaccine up yours....NO MORE CONTROL for political gain.\n4 likes\nReply', 'jonvincent1029\n 117w\nEveryone just go to the 3rd and 4th slides. It’s basically an STD. No lockdowns necessary.\n6 likes\nReply\nView all 1 replies', 'bajarambo1\n 117w\n😂😂😂 who cares\n1 like\nReply', 'marina_214\n 117w\nSounds like chicken pox\n1 like\nReply', 'evelynmrqz\n 117w\nwhy is everyone mad under the comments looking the same.. 👱🏻\u200d♀️👱🏻\u200d♂️\n7 likes\nReply\nView all 1 replies', 'mrbueno\n 117w\nHere we go again 🤡\n16 likes\nReply\nView all 1 replies', 'dmaynard2\n 117w\nMore bullshit\n3 likes\nReply']",12,"['mcerlane20', 'imelbel', 'camthemaneron', 'pianokeys86', 'mo3niquee', 'ricky6765e', 'jonvincent1029', 'bajarambo1', 'marina_214', 'evelynmrqz', 'mrbueno', 'dmaynard2']","['Seriously STOP with the fear mongering….who@ever runs this page tell your authorities the people of the county as well as elsewhere are DONE with the BS. I smell another election that needs a new “pandemic” ….', '15 days to flatten the curve 🤪🤪🤪', 'You should prob shut down our businesses to flatten the curve!', 'Here we go 🙄🙄🙄🙄🤡🤡🤡🤡🤡', 'Sounding like an STD', 'shovel this crap and the future testing vaccine up yours....NO MORE CONTROL for political gain.', 'Everyone just go to the 3rd and 4th slides. It’s basically an STD. No lockdowns necessary.', '😂😂😂 who cares', 'Sounds like chicken pox', 'why is everyone mad under the comments looking the same.. 👱🏻\u200d♀️👱🏻\u200d♂️', 'Here we go again 🤡', 'More bullshit']","['1', '3', '4', '6', 0, '4', '6', '1', '1', '7', '16', '3']"
230,livewell_sd,"Monkeypox is spread through skin-to-skin contact. Learn more about how to protect yourself at tinyurl.com/monkeypoxSD #monkeypox
...
La viruela del mono se propaga a través del contacto piel con piel. Obtenga más información en: tinyurl.com/monkeypoxSD #virueladelmono�",Cghmc2cu8Jf,12,0,[],2.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.2885-15/295974557_530103445578933_5120707308114433514_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDcyMC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=EQa-Buhp7H8Q7kNvgFxMUSg&_nc_gid=3dc8e3fcda7448bdba0f95ab34d1e047&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc2MTUzMDE2NjY4NjA0NA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDbYzp0FV5MjzZV--08dwzXiD0AKWP7t-t387j6DXVLVQ&oe=671EDD83&_nc_sid=10d13b', 'description': 'Photo by Live Well San Diego on July 27, 2022.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.2885-15/295569600_578089863776201_5301451866554776317_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDcyMC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=EDdgFWDUaawQ7kNvgEo4kGd&_nc_gid=3dc8e3fcda7448bdba0f95ab34d1e047&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTc2MTUyMjUyNDYzMTMzNA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYCfA0yRwJ0Pv_vC42DJ3Z54zKPyIjLknVPLp2KCef4fJQ&oe=671EAC14&_nc_sid=10d13b', 'description': 'Photo by Live Well San Diego on July 27, 2022.', 'duration': None}]",,{},2022-07-27T18:01:19.000Z,2024-10-23T06:01:53Z,{},,,,[],0,[],[],[]
